URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E5%A5%B3%E6%80%A7%E7%94%9F%E6%AE%96%E7%B3%BB%E7%B5%B1,女性生殖系統- 维基百科，自由的百科全书,可分成內生殖器官和外生殖器官，分別指生殖系統在體內不可見的部分和體外可見的部分。
https://zh.wikipedia.org/zh-tw/%E7%94%B7%E6%80%A7%E7%94%9F%E6%AE%96%E7%B3%BB%E7%B5%B1,男性生殖系統- 维基百科，自由的百科全书,2外生殖器官
https://zh.wikipedia.org/zh-tw/%E7%94%B7%E6%80%A7%E7%94%9F%E6%AE%96%E7%B3%BB%E7%B5%B1,男性生殖系統- 维基百科，自由的百科全书,外生殖器官[編輯]
https://zh.wikipedia.org/zh-tw/%E7%94%B7%E6%80%A7%E7%94%9F%E6%AE%96%E7%B3%BB%E7%B5%B1,男性生殖系統- 维基百科，自由的百科全书,圖中是外生殖器官的神經及血液供應
https://baike.baidu.com/item/%E5%A4%96%E7%94%9F%E6%AE%96%E5%99%A8,外生殖器_百度百科,女性外生殖器外生殖器官：
https://baike.baidu.com/item/%E5%A4%96%E7%94%9F%E6%AE%96%E5%99%A8,外生殖器_百度百科,外生殖器女性外生殖器外生殖器官：
https://baike.baidu.com/item/%E5%A4%96%E7%94%9F%E6%AE%96%E5%99%A8,外生殖器_百度百科,女性外生殖器外生殖器官：
https://www.nutritionno1.com/component/content/article/20-woman-guide/135-hna154.html,內生殖器、 外生殖器 - 今日營養,女性的外生殖器官有陰蒂、大陰唇和小陰唇。
https://www.nutritionno1.com/component/content/article/20-woman-guide/135-hna154.html,內生殖器、 外生殖器 - 今日營養,在發生性行為時，男性愛撫女的外生殖器官會引起女性的性刺激。
http://163.28.10.78/content/senior/house_work/yl_ld/content/28-1/literature23.htm,女性生殖器官,女生外生殖器官
http://163.28.10.78/content/senior/house_work/yl_ld/content/28-1/literature23.htm,女性生殖器官,女生的外生殖器官，包括：「大陰唇」、「小陰唇」、「陰道口」，陰道口則位於「尿道口」與「肛門」之間、再來為約豌豆大小的「陰蒂
https://kknews.cc/zh-tw/health/5vbk668.html,《女人生理特點》女性外生殖器官包括哪些？ - 每日頭條,《女人生理特點》女性外生殖器官包括哪些？-每日頭條每日頭條首頁健康娛樂時尚遊戲3C親子文化歷史動漫星座健身家居情感科技寵物《女人生理特點》女性外生殖器官包括哪些？2019-02-25
https://kknews.cc/zh-tw/health/5vbk668.html,《女人生理特點》女性外生殖器官包括哪些？ - 每日頭條,聲明：圖片來源網絡，如有侵權，敬請告知女性生殖系統包括內、外生殖器官及其相關組織。
https://kknews.cc/zh-tw/health/5vbk668.html,《女人生理特點》女性外生殖器官包括哪些？ - 每日頭條,"如果被檢查婦女仰面躺著,分開大腿和大陰唇就可看到全部外生殖器官。"
http://website.mlc.edu.tw/pub000271/index/page/id/4658,認識男女內外生殖器官- 苗栗縣Website網站建置服務平台,認識男女內外生殖器官-苗栗縣Website網站建置服務平台
http://website.mlc.edu.tw/pub000271/index/page/id/4658,認識男女內外生殖器官- 苗栗縣Website網站建置服務平台,認識男女內外生殖器官
http://website.mlc.edu.tw/pub000271/index/page/id/4658,認識男女內外生殖器官- 苗栗縣Website網站建置服務平台,認識男女內外生殖器官
http://website.mlc.edu.tw/pub000271/index/page/id/4658,認識男女內外生殖器官- 苗栗縣Website網站建置服務平台,認識男女內外生殖器官
http://website.mlc.edu.tw/pub000271/index/page/id/4658,認識男女內外生殖器官- 苗栗縣Website網站建置服務平台,一、女生的外生殖器官：
