Title,url
睪丸- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E7%9D%BE%E4%B8%B8
男人「蛋蛋」一高一低正常嗎？「蛋蛋」 - 健康2.0 - TVBS新聞,https://health.tvbs.com.tw/medical/324268
小心睪丸扭轉造成「蛋蛋」危機,http://www.kmuh.org.tw/www/kmcj/data/9612/10.htm
不會痛但硬硬的– 睪丸癌（懶人包） - 照護線上,https://www.careonline.com.tw/2018/06/testicular-cancer.html
啟新健康世界-專業健康檢查/醫學健康促進,https://www.ch.com.tw/index.aspx?sv=ch_fitness&chapter=ACE000007
衞生防護中心- 男性常見疾病- 睪丸癌,https://www.chp.gov.hk/tc/static/80062.html
睪丸的迷思| 衛教資訊| 便民服務| 衛生福利部新營醫院,https://www.syh.mohw.gov.tw/?aid=509&pid=51&page_name=detail&iid=707
男人的睪丸大小 - 肝病防治學術基金會,https://www.liver.org.tw/HEVideoView.php?sid=157
睪丸切除術,https://www.skh.org.tw/skh_resource/leap_do/health_picture/1542172750775/%E7%9D%AA%E4%B8%B8%E5%88%87%E9%99%A4%E8%A1%93.pdf
單側蛋疼小心睪丸扭轉導致終身不孕！| 急診案例分享EP1 ...,https://www.youtube.com/watch?v=opM-AkTA5zA
陰囊腫大原因多…… 陰囊積水最常見 - 郭綜合醫院,http://www.kgh.com.tw/health/05-05.HTML
護睪須知 - 奇美醫院生殖醫學中心-常見問題,http://labbaby.idv.tw/qa-detail.php?ca_id=15&id=336
你知道嗎？睪丸可是有味蕾的喔！休蛋幾累，這表示能用蛋蛋嚐 ...,https://pansci.asia/archives/178373
蛋蛋越大性能力越強？醫：這是睪丸癌常見症狀| 男人大哉問 ...,https://health.udn.com/health/story/7379/4150463
蛋蛋變硬竟是睪丸癌-書田診所 - 書田泌尿科眼科診所,http://www.shutien.org.tw/pr_news_detail.aspx?newsid=1576
睪丸癌尹書田醫療財團法人書田泌尿科眼科診所尹書田醫療財團 ...,http://www.shutien.org.tw/upload/inf/%E7%9D%AA%E4%B8%B8%E7%99%8C1030718.pdf
睪丸- 優惠推薦- 2020年8月|蝦皮購物台灣,https://shopee.tw/search?keyword=%E7%9D%AA%E4%B8%B8
睪丸(testis) - 小小整理網站Smallcollation,https://smallcollation.blogspot.com/2013/08/testis.html
談隱睪症 - 台灣男性學醫學會,http://www.tand.org.tw/Publications/into.asp?/366.html
睪丸扭轉 - 花蓮慈濟醫院,http://hlm.tzuchi.com.tw/uro/index.php/education/104-2013-04-03-04-05-53
睪丸- 维基词典，自由的多语言词典,https://zh.m.wiktionary.org/zh-hant/%E7%9D%AA%E4%B8%B8
人工睪丸一二事(The multirole of testicular prosthesis ... - 隨意窩,https://blog.xuite.net/smartsurgeon/surgeon/584849832-%E4%BA%BA%E5%B7%A5%E7%9D%AA%E4%B8%B8%E4%B8%80%E4%BA%8C%E4%BA%8B%28The+multirole+of+testicular+prosthesis+pertaining+to+the+hypotrophic+scrotum%29
睪丸腫瘤(testicular tumor) - Teachingcenter的醫學筆記 - 痞客邦,https://teachingcenter1.pixnet.net/blog/post/354777032
泌尿外科醫學知識,https://www.chimei.org.tw/main/cmh_department/57530/7530/gu1.htm
車床工蛋蛋痛疑副睪丸炎竟是非典型睪丸癌搞鬼- 亞洲大學附屬 ...,https://www.auh.org.tw/NewsInfo/NewsArticle?no=236
休蛋幾勒！驚聞「睪丸有味覺受體」研究後，海外迷因擴散暴走 ...,https://www.4gamers.com.tw/news/detail/41774/testicles-have-taste-receptors-and-there-is-your-meme
兒童陰囊急症 - 馬偕紀念醫院兒童感染科衛教資訊,http://www.mmh.org.tw/taitam/peder/index4/index4_1_1%20(5).html
【睾丸癌】睪丸腫脹大細邊確診最惡癌症19歲男生跨過鬼門關 ...,https://topick.hket.com/article/2670374/%E3%80%90%E7%9D%BE%E4%B8%B8%E7%99%8C%E3%80%91%E7%9D%AA%E4%B8%B8%E8%85%AB%E8%84%B9%E5%A4%A7%E7%B4%B0%E9%82%8A%E7%A2%BA%E8%A8%BA%E6%9C%80%E6%83%A1%E7%99%8C%E7%97%87%E3%80%8019%E6%AD%B2%E7%94%B7%E7%94%9F%E8%B7%A8%E9%81%8E%E9%AC%BC%E9%96%80%E9%97%9C%EF%BC%9A%E8%A6%81%E7%9B%A1%E5%85%A8%E5%8A%9B%E8%BF%BD%E5%A4%A2%E5%8B%BF%E7%95%99%E9%81%BA%E6%86%BE
原裝進口大懶趴蛋蛋陰囊袋包覆睪丸矽膠屌環陰囊環 ... - 露天拍賣,https://www.ruten.com.tw/item/show?21746322958010
