Title,url
心血管疾病- 维基百科，自由的百科全书,https://zh.wikipedia.org/zh-tw/%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85
6招保養心血管，麻煩不再來！（懶人包）｜家天使居家照顧,https://ghsha.com/articles/310
一次了解心血管疾病症狀 - 康健知識庫,https://kb.commonhealth.com.tw/library/24.html
心血管疾病總無情，健康生活型態要力行 - 衛生福利部國民健康署,https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=4141&pid=12619
心血管疾病患者注意冬季保健，防範心血管疾病 ... - 衛生福利部,https://www.mohw.gov.tw/cp-3160-24902-1.html
如何促進心臟血管健康,http://www.kmuh.org.tw/www/kmcj/data/10310/5.htm
冬天是心血管疾病的危險期,http://www.kmuh.org.tw/www/kmcj/data/9811/6.htm
心血管疾病| 愛心愛家愛自己,https://www.loveyourheart.com.hk/cardiovascular-disease
讓心血管健康！保養心臟這樣動，血管不土石流！健康2.0 ...,https://www.youtube.com/watch?v=Wa2TE9aioWY
預防心血管疾病向高血脂宣戰,http://www.szmc.edu.tw/Train/E/health/%E5%81%A5%E5%BA%B7%E4%BF%83%E9%80%B2%E6%B4%BB%E5%8B%95/%E7%9B%B8%E9%97%9C%E5%81%A5%E5%BA%B7%E8%B3%87%E8%A8%8A/%E9%A0%90%E9%98%B2%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E5%90%91%E9%AB%98%E8%A1%80%E8%84%82%E5%AE%A3%E6%88%B0.htm
6招保養心血管，麻煩不再來！（懶人包） - 照護線上,https://www.careonline.com.tw/2018/10/ischemia.html
心血管疾病的高風險群| 烏日林新醫院,http://wlshosp.org.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E7%9A%84%E9%AB%98%E9%A2%A8%E9%9A%AA%E7%BE%A4/
運動與心血管疾病的防範| 烏日林新醫院,http://wlshosp.org.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E9%81%8B%E5%8B%95%E8%88%87%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E7%9A%84%E9%98%B2%E7%AF%84/
心血管疾病很要命～10招教您護心臟- Hello醫師,https://helloyishi.com.tw/healthy-living/health-tips/10-tips-to-healthy-heart/
認識心血管疾病，6件事從此遠離十大死因排行榜！ |早安健康,https://www.edh.tw/article/16550
心血管疾病的成因，您知道嗎? | Heho健康,https://heho.com.tw/archives/2509
心血管危險因子,https://www.cgmh.org.tw/cgmn/cgmn_file/0905009.pdf
心血管疾病相關檢驗- showmt - UNREGISTERED VERSION,https://www.scmh.org.tw/dept/lab/bing/Preview/page-120.html
心血管中心 - 國立台灣大學醫學院附設醫院,https://www.ntuh.gov.tw/cvc/Index.action
照護心血管，少吃這幾味（懶人包） - 照護線上,https://www.careonline.com.tw/2020/02/diet.html
拒當三高候選人，遠離心血管疾病! - 創健診所．健康檢查健檢 ...,https://www.htcenter.com.tw/health-knowledge/new_health_education/maintenance-of-common-diseases/291-%E4%B8%89%E9%AB%98%E6%B3%A8%E6%84%8F%EF%BC%81%E9%A0%90%E9%98%B2%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E5%BF%85%E5%81%9A%E5%93%AA%E4%BA%9B%E6%AA%A2%E6%9F%A5%E5%91%A2%EF%BC%9F.html
106 年男、女性心血管疾病之分析 - 新北市衛生局 - 新北市政府,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/106%E5%B9%B4%E7%94%B7%E3%80%81%E5%A5%B3%E6%80%A7%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E4%B9%8B%E5%88%86%E6%9E%90(1).pdf
You know?! 80%的心血管疾病是可以被預防的!－聯安診所健檢 ...,https://www.lianan.com.tw/drliananepaper/Article/168
來得快，去的快的健康殺手！罹患心血管疾病最關鍵的「2」項 ...,https://bthealthtc.com/news/114
Airiti Library華藝線上圖書館_運動對心血管疾病的影響,https://www.airitilibrary.com/Publication/alDetailedMesh?docid=P20110824004-201306-201307090022-201307090022-61-69
心血管疾病對人類「情有獨鍾」 原來是我們祖先「搞丟了 ...,https://www.bbc.com/ukchina/trad/49154317
國立台灣大學醫學院附設醫院新竹分院-心血管內科,https://www.hch.gov.tw/hch/MedicalTeams/MedicalTeam.aspx?MNO=C27101
心血管疾病風險評估 - 交通部民用航空局航空醫務中心,https://camc-caa.org.tw/View?t=2&id=19
