Title,url
簡介肌腱，以及肌腱的治療(by 林杏青醫師) | 好痛痛醫療、運動 ...,https://blog.easepain.tw/lin-hsin-chin/tendon-intro/
腱- 维基百科，自由的百科全书,https://zh.wikipedia.org/zh-tw/%E8%85%B1
肌腱炎—過度使用，肇因於訓練不足,http://www.kmuh.org.tw/www/kmcj/data/10208/20.htm
【什麼是肌腱病變呢？】-動晰物理治療,https://www.moventreat.com.tw/news-detail/156/
肌腱炎(新光醫院復健科),https://www.skh.org.tw/skh_resource/leap_do/health_picture/1542795799617/%E8%82%8C%E8%85%B1%E7%82%8E960803.pdf
肌腱發炎出現這些症狀該注意了！肌腱炎能痊癒嗎？舒緩治療 ...,https://www.edh.tw/media_article/253
肌腱炎簡介- 亞洲大學附屬醫院,https://www.auh.org.tw/NewsInfo/HealthEducationInfo?docid=485
媽媽手| 林新醫院,http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BE%A9%E5%81%A5%E7%A7%91/%E5%AA%BD%E5%AA%BD%E6%89%8B/
肌腱,http://www.hkpe.net/hkdsepe/human_body/tendon.htm
認識肌腱炎| 衛教資訊| 便民服務| 衛生福利部豐原醫院,https://www.fyh.mohw.gov.tw/?aid=509&pid=34&page_name=detail&iid=439
肌腱vs 韌帶?到底有甚麼不一樣呢? - ATX徒手物理治療研究室,https://atxphysio.blogspot.com/2018/01/vs.html
不是跑者也會得到的– 阿基里斯腱肌腱炎- 照護線上,https://www.careonline.com.tw/2019/08/achilles-tendinitis.html
靈活運動的關鍵：肌腱與韌帶 - 健康刊物| 全民健康基金會,https://www.twhealth.org.tw/journalView.php?cat=5&sid=84&page=1
肩膀痛不欲伸？旋轉肌肌腱撕裂傷修復有方，可免併發五十肩 ...,https://www.elite-r.com.tw/index.php/zh-tw/treatment/p1/rotator-shoulder-torsion
手部肌腱損傷－早期復健介入健保資料庫分析顯示好處多,http://www.chimei.org.tw/ePhotoAlbum/files/D1649373B8FD763C329703AE5C8D5376.pdf
扭傷與拉傷,http://www.fepc.com.tw/magazine/09208/%E6%89%AD%E5%82%B7%E8%88%87%E6%8B%89%E5%82%B7%E9%9D%9E%E7%AB%B6%E8%B3%BD%E6%80%A7%E9%81%8B%E5%8B%95%E5%B8%B8%E8%A6%8B%E7%9A%84%E5%82%B7%E5%AE%B3.html?sno=42
認識軟組織肌腱炎 - 壢新醫院,http://www.landseedhospital.com.tw/lishin/files/epaper/43col9.pdf
宅在家裡也會得肌腱炎？30歲後的肌肉流失讓生活處處危機 ...,https://heho.com.tw/archives/39625
肌腱- 教育百科,https://pedia.cloud.edu.tw/Entry/Detail/?title=%E8%82%8C%E8%85%B1
整外復健中心- 屈肌肌腱損傷,https://www1.cgmh.org.tw/intr/intr2/c3250/micro/a05-2.htm
【專家開講】專業達人來解答讓肌腱硬起來肌腱炎OUT！ - 傷害 ...,https://www.sportsv.net/articles/71627
肌腱炎— 媽媽手& 網球肘 - 臺北醫學大學附設醫院,https://www.tmuh.org.tw/UploadFile/files/%E8%A1%9B%E6%95%99%E8%B3%87%E8%A8%8A/%E5%BE%A9%E5%81%A5%E7%A7%91/F-4200-OR-012%E8%82%8C%E8%85%B1%E7%82%8E-%E5%AA%BD%E5%AA%BD%E6%89%8B&%E7%B6%B2%E7%90%83%E8%82%98.pdf
職業性肌腱炎認定參考指引中華民國106 年1 月修正修訂者：劉 ...,https://tmsc.osha.gov.tw/upfiles/DF6/%E8%81%B7%E6%A5%AD%E6%80%A7%E8%82%8C%E8%85%B1%E7%82%8E%E8%AA%8D%E5%AE%9A%E5%8F%83%E8%80%83%E6%8C%87%E5%BC%95.pdf
肌腱炎簡介| 中亞健康網- 用心傳遞每一刻為您把關健康人生,http://www.ca2-health.com/cm/2014/10/30/%E8%82%8C%E8%85%B1%E7%82%8E%E7%B0%A1%E4%BB%8B
肌腱炎| 元氣網,https://health.udn.com/disease/sole/62099
肌腱受傷- 康健雜誌,https://www.commonhealth.com.tw/search?keyword=%E8%82%8C%E8%85%B1%E5%8F%97%E5%82%B7
一次了解肌腱炎症狀、成因以及如何治療肌腱炎- 康健知識庫,https://kb.commonhealth.com.tw/library/333.html
肌腱炎 - 臺中榮民總醫院埔里分院,http://www.pulivh.gov.tw/code_upload/HealthCate/file1_68_1603961.pdf
膝蓋好，走路沒煩惱（四） 肌肉拉傷、肌腱發炎,https://www.ctworld.org.tw/monthly/237/b01.htm
