URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳房-維基百科，自由的百科全書
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳房
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳房懷孕女性的乳房細節拉丁語Mamma動脈胸廓內動脈（英語：Internalthoracicartery）靜脈胸廓內靜脈（英語：Internalthoracicvein）識別標示TAA16.0.02.001FMAFMA:9601
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳房（拉丁語：Mamma）位處於哺乳動物的胸部或腹部，左右成對出現。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,雌性的乳房包含乳腺等腺體，可分泌乳汁哺育幼兒。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,男性乳房一般不發育，但存有乳腺組織。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,在胚胎期雄性和雌性有相同的乳房組織結構，但青春期時，雌性體內的激素，尤其是雌激素會刺激乳房發育，使脂肪在胸部堆積。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,而男性體內的雄性激素會阻止乳房發育，因此成年女性的乳房要比男性大很多，發育的乳房是女性的第二性徵[1]。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,雌激素、黃體激素和催乳素會調節乳房形態，因此乳房會隨著月經周期變化。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,在孕期，激素會促使乳房膨大，準備分泌乳汁[2]。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳房包括18至30個乳葉（英語：lobe(anatomy)）。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,乳葉中的皮下脂肪組織使乳房有其質量及形狀。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,5乳房疾病和保健
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,5.1乳房病患
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,5.1.2良性乳房疾病
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,5.1.3惡性乳房疾病
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,5.2.1乳房的保護
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,6乳房和性
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%88%BF,乳房- 维基百科，自由的百科全书,女性乳房乳腺的縱切面，標號的組織分別為：胸腔壁（英語：Chestwall）胸大肌乳腺小葉乳頭乳暈乳管脂肪組織皮膚
