Title,url
胃- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E8%83%83
胃怎麼了？從胃痛症狀辨胃疾病| Heho健康,https://heho.com.tw/archives/61177
胃悶痛、消化不良…當心萎縮性胃炎！ - 好心肝會刊| 肝基會,https://www.liver.org.tw/journalView.php?cat=60&sid=758&page=1
常感到消化不良/胃脹氣怎麼辦？吃消化酵素、益生菌能改善嗎 ...,http://blog.vitabox.com.tw/2020/06/indigestion-flatulence-enzyme-improve/
6種壞習慣害慘你的胃！看你已成了哪種「變形胃」 | 消化系統 ...,https://health.udn.com/health/story/5976/3577269
人體胃的生理功能與病症- 優活健康網 Living Well Website,http://mays3.weebly.com/9679-2015439636329633034029983297022115133021332873014930151.html
胃食道逆流不舒服？營養師提醒：吃3種食物養胃、保護胃黏膜 ...,https://health.tvbs.com.tw/medical/323879
【科普教育】認識胃的結構與功能(國語) - YouTube,https://www.youtube.com/watch?v=2nGeY4ZaUX0
30秒症狀檢測》終結胃食道逆流中西醫一次解決,https://campaign.commonhealth.com.tw/main/GERD-431
胃痛、胃脹氣...遠離操勞胃！7大對策搞定你的「胃」 - 康健雜誌,https://www.commonhealth.com.tw/article/article.action?nid=65536
胃 - 台大醫院健康管理中心,https://hmc.ntuh.gov.tw/editor/assetmanager/Assets/%E4%BA%BA%E9%AB%94%E6%B6%88%E5%8C%96%E7%AC%AC%E4%B8%80%E7%AB%99-%E6%8D%8D%E8%83%83%E4%BD%A0%E7%9A%84%E5%81%A5%E5%BA%B7.pdf
胃- 教育百科,https://pedia.cloud.edu.tw/Entry/Detail/?title=%E8%83%83
經常脹氣、噁心、火燒心，你可能是胃輕癱 - 照護線上,https://www.careonline.com.tw/2018/11/gastroparesis.html
胃潰瘍要多吃木瓜、高麗菜養胃？中醫：認同，但別犯2大忌|早 ...,https://www.edh.tw/article/24669
胃 - Shen Nong,http://www.shen-nong.com/chi/principles/stomachsixyangorgans.html
胃構造,http://www1.pu.edu.tw/~s1060385/project2/five/5-2.html
博客來-胃靠養，腸靠清,https://www.books.com.tw/products/0010725202
關於胃食道逆流| 永越健康管理中心 - Eonway.com,https://www.eonway.com/%E9%97%9C%E6%96%BC%E8%83%83%E9%A3%9F%E9%81%93%E9%80%86%E6%B5%81/
「胃」什麼老是不舒服？ @ 大家健康部落格:: 痞客邦::,http://jtfhealth.pixnet.net/blog/post/31929617-%E3%80%8C%E8%83%83%E3%80%8D%E4%BB%80%E9%BA%BC%E8%80%81%E6%98%AF%E4%B8%8D%E8%88%92%E6%9C%8D%EF%BC%9F
胃部疾病@ 僕人:: 隨意窩Xuite日誌,https://blog.xuite.net/freedr/twblog/165807702-%E8%83%83%E9%83%A8%E7%96%BE%E7%97%85
胃食道逆流怎麼辦？營養師推薦3大養胃食物| 生活| 新頭殼 ...,https://newtalk.tw/news/view/2020-05-27/412602
胃(stomach) - 小小整理網站Smallcollation,https://smallcollation.blogspot.com/2013/07/stomach.html
帶你認識胃- 胃癌專題(Gastric Cancer) - 24Drs.com,http://www.24drs.com/special_report/gastric_cancer/definition_1.asp
胃| 大紀元,https://www.epochtimes.com/b5/ncid2609.htm
胃- Wiktionary,https://en.wiktionary.org/wiki/%E8%83%83
36款胃藥全禁！醫：急性期病患應立即回診換藥- 生活- 中時,https://www.chinatimes.com/realtimenews/20200730005004-260405
胃食道逆流或胃灼熱？消化不良的症狀與治療- Hello醫師,https://helloyishi.com.tw/healthy-living/health-tips/know-the-common-signs-of-indigestion-2/
