URL,Title,Sentence
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,子宮頸癌篩檢登記報告
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,乳癌與子宮頸癌防治
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,癌症篩檢介紹(大腸癌、口腔癌、子宮頸癌、乳癌)
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,子宮頸癌篩檢介紹
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,首頁健康主題預防保健癌症防治乳癌與子宮頸癌防治
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,關心子宮頸癌
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,關心子宮頸癌
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,子宮頸癌是可以預防的
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,子宮頸癌目前是國內婦女癌症發生率的第一位，可以說是婦女健康的隱形殺手！
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,研究發現，大部分的子宮頸癌是經由性行為感染人類乳突病毒（HPV）所導致的，感染之後大部分的人會自動痊癒，少部分的人會有持續性感染的現象，長期間刺激細胞，再加上其他引發癌症的因子，就容易轉變為子宮頸癌了。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,所以預防感染人類乳突病毒和早期發現追蹤感染的狀況，就可以有效預防子宮頸癌。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,雖僅有少部分的感染者會轉變為癌前病變，而發生子宮頸癌，然其過程通常需要10-20年，故凡有性經驗的婦女，應每三年至少接受一次子宮頸抹片檢查。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,尤其是早婚、生育子女多、性伴侶較多的婦女，更應特別注意！有些婦女認為已經停經，或是很少發生性行為了，就可以不必定期做子宮頸抹片檢查，這是個錯誤的觀念。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,政府提供30歲以上婦女每年1次免費子宮頸抹片檢查。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,國外研究發現，三年一次的子宮頸抹片檢查可以降低60-90%子宮頸癌的發生率！
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,醫師會以刮棒和子宮頸刷把子宮頸和陰道上部的細胞輕輕刮下，採取混有子宮頸細胞的分泌物，經染色處理後，再送去檢驗室做檢查，是一種簡單、可靠又不痛的檢查方式。
https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=205&pid=1119,關心子宮頸癌 - 衛生福利部國民健康署,子宮頸抹片檢查結果，可以提供是否做進一步檢查的參考。
