Title,url
排泄作用- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E6%8E%92%E6%B3%84%E4%BD%9C%E7%94%A8
排泄物- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E6%8E%92%E6%B3%84%E7%89%A9
排泄- 教育百科,https://pedia.cloud.edu.tw/Entry/Detail/?title=%E6%8E%92%E6%B3%84
排泄系統- 教育百科,https://pedia.cloud.edu.tw/Entry/WikiContent?title=%E6%8E%92%E6%B3%84%E7%B3%BB%E7%B5%B1&search=%E6%8E%92%E6%B3%84%E7%B3%BB%E7%B5%B1
排泄_百度百科,https://baike.baidu.com/item/%E6%8E%92%E6%B3%84
3.排泄作用與水分的恆定 - 教育部國民中學‧學習資源網,http://siro.moe.edu.tw/teach/index.php?n=0&m=0&cmd=content&sb=4&v=1&p=784
排泄作用,http://www.bud.org.tw/answer/0005/000525.htm
國一生物_消化作用_排泄與排遺區別【莫斯利國中自然科學 ...,https://www.youtube.com/watch?v=-i_IjZRyvAE
國一上生物6-6排泄作用- YouTube,https://www.youtube.com/watch?v=CruUbc1yg08
【觀念】排泄作用| 【七上】恆定| 均一教育平台,https://www.junyiacademy.org/junyi-science/junyi-middle-school-biology/s4bhd-/v/8dp4lcpqKFo
排泄- A+醫學百科,http://cht.a-hospital.com/w/%E6%8E%92%E6%B3%84
-排泄學入門-9789861264301 - 合記,https://hochitw.com/index_down.php?ISPID=3492&IIBig=72&productstyle=0&sele=shopbig_dm_down&CAhs=
排泄作用@ 俞老大補習班:: 隨意窩Xuite日誌,https://blog.xuite.net/fifiyue/study/21464232-%E6%8E%92%E6%B3%84%E4%BD%9C%E7%94%A8
6-5 排泄作用| Camdemy,https://www.camdemy.com/media/15615
排泄作用,http://163.28.10.78/content/junior/bio/tc_wc/textbook/ch06/text-ch06-5.htm
照護秘訣：排泄順暢的照護方法- 春風家庭用品 - 春風衛生紙,http://www.andante.com.tw/TW/NewsGallery/ugC_NewsGallery_Detail.asp?hidNewsGalleryID=124
豬的排泄物- 農業知識入口網,https://kmweb.coa.gov.tw/knowledge_view.php?id=5151
排泄物- 優惠推薦- 2020年5月|蝦皮購物台灣,https://shopee.tw/search?keyword=%E6%8E%92%E6%B3%84%E7%89%A9
請教有關「鯊魚沒有泌尿系統，體內的廢物與有毒物質都會囤積 ...,https://www.tfrin.gov.tw/News_Content.aspx?n=310&s=35121
5-3_呼吸與排泄_重點整理(一)氣體的交換： A、簡單擴散 ...,http://www.phyworld.idv.tw/BA_BIO/BOOK_2/PDF/5-3_POINT.pdf
excretion - 排泄 - 國家教育研究院雙語詞彙,http://terms.naer.edu.tw/detail/1133946/
協助排泄| 長照2.0照顧服務查詢| 臺北市立聯合醫院守護記憶 ...,https://dementiafc.tpech.gov.tw/Nursing/ServiceDetail/60
8-2 排泄作用,http://140.128.107.194/wpmu/thuhsd003/files/2015/06/8-2-e68e92e6b384e4bd9ce794a8.pdf
目睹蜜蜂大便！排泄過程網全看傻- 搜奇- 話題 - 中國時報,https://www.chinatimes.com/hottopic/20200311005560-260809
如何記錄飲食量及排泄量 - 新竹馬偕醫院 - 馬偕紀念醫院,http://www.hc.mmh.org.tw/object/Downloads/5063download.pdf
腸胃道感染個案嘔吐物及排泄物污染場所之消毒方式與注意事項 ...,http://203.68.64.40/six/main/board/data/0130-%E8%85%B9%E7%80%89%E6%96%B0%E8%81%9E%E7%A8%BF%E9%99%84%E4%BB%B6%E8%85%B8%E8%83%83%E9%81%93%E6%84%9F%E6%9F%93%E5%80%8B%E6%A1%88%E5%98%94%E5%90%90%E7%89%A9%E5%8F%8A%E6%8E%92%E6%B3%84%E7%89%A9%E6%B1%A1%E6%9F%93%E5%A0%B4%E6%89%80%E4%B9%8B%E6%B6%88%E6%AF%92%E6%96%B9%E5%BC%8F%E8%88%87%E6%B3%A8%E6%84%8F%E4%BA%8B%E9%A0%851.pdf
超噁！成大研究生排泄物丟水塔住戶連喝兩個月屎尿| 社會萬象 ...,https://udn.com/news/story/7320/4490748
