URL,Title,Sentence
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,主動脈剝離-心臟內科-三軍總醫院-Tri-ServiceGeneralHospital
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,一、什麼是主動脈剝離？這是一種複雜而致死率很高的心血管疾病，它是起因於主動脈血管壁的中層因各種原因(如高血壓或結締組織缺陷)受損後，加上血管壁內膜破裂，血流經由內膜的裂孔，進入血管壁中，將血管內膜和中層撕開，而血流可以在此撕裂開的空間中流動，形成所謂的『假腔』。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,由於『假腔』的形成，主動脈的管腔一分為二，而假腔往往會壓迫所謂的『真腔』，可能會造成身體各處的血液供應不足，形成肢體或腦部的缺血現像，又由於假腔的外圍不是完整的血管壁結構，因此較為脆弱，容易破裂造成大出血或心包填塞死亡。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,依據統計，急性主動脈剝離若是不處理，至少50%的病人在發生後48小時內會死亡，也就是以1小時約百分之一的速率增加，因此診斷及治療是與時間賽跑一般，約71%的人會在2個月內死亡，89%的人在3個月內死亡，而91%會在6個月內死亡。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,二、會誘發主動脈剝離的因素：高血壓—約2/3的患者都有高血壓的病史。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,先天性主動脈窄縮。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,馬凡氏症候群（Marfan症候群）屬於先天結締組織疾病—容易造成昇主動脈破裂。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,主動脈的剝離；如果疼痛有延伸至頸部或者下顎，有可能為主動脈弓的剝離；如果疼痛延伸至下背部，有可能為降主動脈的剝離。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,心臟方面：主動脈瓣閉鎖不全（似門關不緊）、血胸、心包填塞（體液聚積於心包膜內，導致心臟無法有效的跳動），最後容易引發休克與心臟衰竭的情形。
https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10012/12862,主動脈剝離-心臟內科-三軍總醫院- Tri-Service General Hospital,看看心臟主動脈、氣管、縱隔腔是否有移位或其他變化—肺部積水。
