URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘-維基百科，自由的百科全書
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘人體下視丘位置間腦細節拉丁語hypothalamus識別標示格雷氏p.812MeSHA08.186.211.730.385.357NeuroNames（英語：NeuroNames）hier-358TAA14.1.08.401、A14.1.08.901FMAFMA:62008
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘（英語：Hypothalamus），是調節內臟活動和內分泌活動的較高級神經中樞所在，又稱視丘下部。
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,通常將下視丘從前向後分為三個區：視上部位於視交叉上方，由視前核和室旁核所組成；結節部位於漏斗的後方；乳頭部位於乳頭體。
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘腺體調節體溫、血糖、水平衡、脂肪代謝、攝食習慣、睡眠、性行為、情緒、荷爾蒙（例如：腎上腺素及皮質醇）的製作，以及自律神經系統。
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘能通過下述三種途徑對機體進行調節：
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,由下視丘神經核發出的下行傳導纖維到達腦幹和脊髓的自律神經中樞，再通過自律神經調節內臟與許多身體活動；[1]
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘的視前核和室旁核發出的纖維構成下視丘-腦垂腺徑到達腦腦垂腺神經部，兩核分泌的血管加壓素（抗利尿激素）和催產素沿著此纖維流到腦垂腺後葉（神經性腦垂腺）內貯存，需要時在神經調節下釋放入血液循環；[2]
https://zh.wikipedia.org/zh-tw/%E4%B8%8B%E4%B8%98%E8%84%91,下視丘- 維基百科，自由的百科全書 - Wikipedia,下視丘分泌多種多肽類神經激素對腦垂腺前葉（分泌性腦垂腺）的分泌起特異性刺激作用或抑制作用，稱為釋放激素或抑制釋放激素。
