URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈-維基百科，自由的百科全書
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈總頸動脈頸部的動脈，圖中可見內頸動脈源自於總頸動脈。
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈（internalcarotidartery）位於頭頸部兩側。
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,總頸動脈在甲狀軟骨上緣水平（C3或C4）會分支為外頸動脈及內頸動脈。
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈會經由頸動脈管（英語：Carotidcanal）近入顱腔，供應大腦血流。
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,內頸動脈頸段
https://zh.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 维基百科，自由的百科全书,取自「https://zh.wikipedia.org/w/index.php?title=內頸動脈&oldid=56580678」
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,內頸動脈-維基百科，自由的百科全書
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,內頸動脈
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,內頸動脈（internalcarotidartery）位於頭頸部兩側。
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,總頸動脈在甲狀軟骨上緣水平（C3或C4）會分支為外頸動脈及內頸動脈。
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,內頸動脈會經由頸動脈管（英語：Carotidcanal）近入顱腔，供應大腦血流。
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,內頸動脈總頸動脈頸部的動脈，圖中可見內頸動脈源自於總頸動脈。
https://zh.m.wikipedia.org/zh-tw/%E5%85%A7%E9%A0%B8%E5%8B%95%E8%84%88,內頸動脈- 維基百科，自由的百科全書 - Wikipedia,取自「https://zh.wikipedia.org/w/index.php?title=內頸動脈&oldid=56580678」
https://smallcollation.blogspot.com/2013/05/internal-carotid-artery.html,內頸動脈(Internal carotid artery) - 小小整理網站Smallcollation,內頸動脈(Internalcarotidartery)-小小整理網站Smallcollation
https://smallcollation.blogspot.com/2013/05/internal-carotid-artery.html,內頸動脈(Internal carotid artery) - 小小整理網站Smallcollation,內頸動脈(Internalcarotidartery)
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,Internalcarotidartery(內頸動脈)與external
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)[1]
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)系統相連而成，此動脈的吻合由下列兩組所構成：anteriorcommunicatingartery(前交通動脈)連接左側及右側兩條anterior
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,cerebralartery(前大腦動脈)‚posteriorcommunicatingartery(後交通動脈)兩條後交通動脈，左右各一，連接內頸動脈和posteriorcerebralartery(後大腦動脈)。
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,在進入顱腔後，Internalcarotidartery(內頸動脈)主要會發出Ophthalmic
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,artery(眼動脈)負責，此血管為Internalcarotidartery(內頸動脈)的分枝，在Internalcarotidartery(內頸動脈)離開Cavernous
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)和Posteriorcommunicatingartery(後交通動脈)，如果這兩條血管其中一條阻塞時，另一條可以取代其功能
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)的其中一個分枝
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)的其中一個分枝
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,[23]Middlecerebralartery(中大腦動脈)為供應腦部的三大血管之一，其來自於internalcarotidartery(內頸動脈)並一直延續到lateral
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)，有很低機率會起源自Middlecerebralartery(中大腦動脈)
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(外頸動脈)的後面，向上走於internalcarotidartery(內頸動脈)和pharyngeal(咽)之間
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,[63]為眼動脈兩個終末脈中的一條，和滑車上神經一起離開眼眶向上走；與internalcarotidartery(內頸動脈)的Dorsal
https://smallcollation.blogspot.com/2013/02/artery-aortic-arch-common-carotid-artery.html,總頸動脈(common carotid artery) - 小小整理網站Smallcollation,carotidartery(內頸動脈)形成的Supratrochlearartery(滑車上動脈)相互連接；與其他Supratrochlearartery(滑車上動脈)吻合
