URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈-維基百科，自由的百科全書
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈成年女性乳暈（乳頭周圍深色部分）成年男性乳暈（乳頭周圍深色部分）細節拉丁語areolamammae識別標示格雷氏p.1267TAA16.0.02.012FMAFMA:67796
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈是乳頭旁一圈顏色較深的皮膚，它會隨著青春期的到來更加明顯。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈大小及形狀因人而異，性成熟婦女的乳暈一般比男性及青春期前的少女為大；人類的乳暈形狀大部分為圓形，但亦有橢圓形的例子。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,大多數男性乳暈的直徑約為25mm（1吋），而性成熟婦女乳暈的直徑一般平均為30mm（1-3/8吋），甚至可達到100mm（4吋）或以上，哺乳期間或較為豐滿的乳房的乳暈可能會相對的更大。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,乳暈的顏色深淺是取決於色素，與性經驗的多寡並沒有直接的關係，傳統觀念裡認為性經驗較豐富的女性乳暈顏色就會比較深，這是毫無醫學根據的。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,人類乳暈的顏色主要由兩種色素，褐黑素（eumelanin，啡色素）及優黑素（pheomelanin，紅色素）所組成，這兩種色素的數量將決定乳暈的顏色，但顏色的差異很大，由淺粉紅色到深啡色甚至偏黑色都有可能，且其顏色並不會對其哺乳功能有任何影響。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,比例上其顏色深淺和膚色成正比：淺色肌膚的乳暈顏色通常較淺，而深色肌膚的乳暈顏色相對較深，但常有例外。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,而乳暈的顏色亦會隨體內的荷爾蒙分泌而改變。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,睪酮就是其中一種，若體內睪酮偏低將會導致乳暈顏色較為暗沉且較無光澤（睪酮除了在男性體內存在外，在女性身上亦相對分泌，但數量明顯低於男性）。
https://zh.wikipedia.org/zh-tw/%E4%B9%B3%E6%9A%88,乳暈- 维基百科，自由的百科全书,當懷孕時，乳暈顏色會明顯轉深，在嬰兒出生後，部分母親的乳暈會回復原來的顏色，但情況同樣因人而異。
