URL,Title,Sentence
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,陰道不正常出血竟是子宮內膜癌|
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,陰道不正常出血竟是子宮內膜癌
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,同時間，子宮體的癌症(主要是子宮內膜癌)的發生機率卻逐漸上升，在二十年間上升至近乎三倍，成為女性排名第六的癌症。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,子宮內膜癌、卵巢癌增加的因素
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,內膜癌發生的年齡，從40歲後到70歲，以55歲為發生之尖峰。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,排卵功能正常的女性，每個排卵週期子宮內膜在卵巢分泌的雌激素作用下生長、剝落，週而復始。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,如果發生長期的排卵障礙，缺乏黃體素對內膜結構的調控，會導致內膜年長日久逐漸增厚、發生病變，甚至內膜癌的發生。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,研究發現現代生活中有很多烴類化學製品，有類女性荷爾蒙作用；還有國人整體的飲食習慣西化，趨向高油脂和熱量，以致體內雌激素長期遍高、造成排卵障礙，並且刺激內膜過度生長。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,子宮內膜癌症狀，提高警覺
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,內膜癌患者通常會有不正常出血，包括：月經週期紊亂、長期持續性出血、月經長久不來後突然大量出血或者停經後的出血。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,若發現子宮影像可疑，則採取內膜做病理檢驗。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,子宮內膜癌危險因子
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,不同於子宮頸癌只發生於已有性生活的女性，內膜癌在未曾生育者發生的機率更高，這是因為孕期和產後哺乳期的內分泌狀況對內膜有保護作用。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,超音波檢查發現多囊性卵巢以及子宮內膜異常增厚，刮取內膜做病理檢驗會有程度不等的內膜增生，甚至有些確定為第一期子宮內膜癌。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,林新醫院婦幼中心何師竹副院長表示，預防子宮內膜癌最重要的還是儘早就醫，一但發現陰道異常出血或分泌物就要提高警覺。
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,新一代時報：林新醫院提醒婦女當心子宮內膜癌
http://www.lshosp.com.tw/%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E/%E9%99%B0%E9%81%93%E4%B8%8D%E6%AD%A3%E5%B8%B8%E5%87%BA%E8%A1%80%E7%AB%9F%E6%98%AF%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C%E7%99%8C/,陰道不正常出血竟是子宮內膜癌| 林新醫院,子宮內膜癌年輕化趨勢?兩大女性族群注意
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜-維基百科，自由的百科全書
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜Endometrium子宮及輸卵管（子宮內膜標示在圖右方的中間）細節拉丁語tunicamucosauteri識別標示格雷氏p.1262MeSHA05.360.319.679.490DorlandsEndometriumTAA09.1.03.027FMAFMA:17742
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜（endometrium）是哺乳動物子宮內側的上皮組織層以及其黏膜層。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜可分為基底層（basallayer）及機能層（functionallayer），其機能層會在月經週期或是動情週期增厚，若沒有受精卵著床，變厚的內膜會脫落，即為月經。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,若有受精卵著床，妊娠期間的子宮內膜血管會變多且變粗，腺體也會增加，最後血管互相聯繫融合形成胎盤，提供胚胎及胎兒需要的氧氣及營養[1][2]。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,目前已在子宮及子宮內膜識別到共生菌群（英語：commensalbacteriaintheuterus）的存在[3]。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,因為外源性孕酮（避孕藥）出現蛻膜化（英語：decidualization）子宮內膜的高放大倍率顯微照相，利用蘇木精-伊紅染色
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,蛻膜化子宮內膜的低放大倍率顯微照相，利用蘇木精-伊紅染色
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,子宮內膜包括一層的柱狀上皮以及柱狀上皮以下的基質（英語：Stroma(animaltissue)）。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,簡單的管狀子宮腺從基質的底部延伸到子宮內膜的表面，也有螺旋動脈（英語：spiralartery）讓血液可以流通。
https://zh.wikipedia.org/zh-tw/%E5%AD%90%E5%AE%AE%E5%85%A7%E8%86%9C,子宮內膜- 维基百科，自由的百科全书,在女性生殖年齡時，子宮內膜中可以識別出不同的兩層，分別是機能層及基底層[4]。
