Title,url
組織的意義,https://www.typc.mohw.gov.tw/public/news/04164f0edaf734043e6759b4c27a4079.pdf
組織- MBA智库百科,https://wiki.mbalib.com/zh-tw/%E7%BB%84%E7%BB%87
組織- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E7%B5%84%E7%B9%94
組織(社會學) - 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E7%BB%84%E7%BB%87_(%E7%A4%BE%E4%BC%9A%E5%AD%A6)
組織- 教育百科,https://pedia.cloud.edu.tw/Entry/Detail/?title=%E7%B5%84%E7%B9%94
什麼是組織？ - 每日頭條,https://kknews.cc/zh-tw/news/2ye48nz.html
組織架構-桃園市政府,"https://www.tycg.gov.tw/ch/home.jsp?id=10426&parentpath=0,10402"
桃園市政府人事處-各機關組織編制,"https://personnel.tycg.gov.tw/home.jsp?id=10604&parentpath=0,174,10602"
「創新性組織」，並不只是一種夢想！ - 哈佛商業評論‧與世界 ...,https://www.hbrtaiwan.com/article_content_AR0009576.html
桃園市政府-教育局網站-組織架構,"https://www.tyc.edu.tw/home.jsp?id=4&parentpath=0,1"
關於XCA - XCA組織及團體憑證管理中心,https://xcaweb.nat.gov.tw/XCA/XCA2Test/XCAP2PS2SApply/P2PS2S-1.html
亞洲生產力組織（APO） - 正式會員- 參與國際組織,https://www.mofa.gov.tw/igo/News_Content.aspx?n=163B8937FBE0F186&sms=53182B822F41930C&s=E7A9D2917B932845
屏東縣政府全球資訊網-組織架構,https://www.pthg.gov.tw/cp.aspx?n=B14B96E713CD40D3
新竹縣政府全球資訊網-縣府組織,https://www.hsinchu.gov.tw/cp.aspx?n=104
《重塑組織》你的組織是什麼顏色呢？ - Medium,https://medium.com/agile-tour/%E9%87%8D%E5%A1%91%E7%B5%84%E7%B9%94-%E6%8F%92%E5%9C%96%E5%85%A5%E9%96%80%E7%89%88-e422d3230c12
雲林縣政府全球資訊網-組織架構,https://www.yunlin.gov.tw/cp.aspx?n=1350
組織的基本原理 - 山達基教會,https://www.scientology.org.tw/videos/volunteer-ministers/tools-for-life/~organizing.html
組織率查詢條件設定,http://statdb.mol.gov.tw/statis/jspProxy.aspx?sys=210&kind=21&type=1&funid=q05014&rdm=Ijardghr
台灣組織與管理學會,http://www.taom.org.tw/
行政院功能業務與組織調整暫行條例-全國法規資料庫,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=A0010091
市府組織-新北市政府,https://www.ntpc.gov.tw/ch/home.jsp?id=ef0b05553be797d6
桃園國際機場-組織職掌,https://www.taoyuan-airport.com/main_ch/docdetail.aspx?uid=263&pid=17&docid=34
組織- 萌典,https://www.moedict.tw/%E7%B5%84%E7%B9%94
臺北大眾捷運股份有限公司-組織架構,https://www.metro.taipei/cp.aspx?n=3C7A1F15A9E6FA91
中華民國內政部全球資訊網- 組織架構,https://www.moi.gov.tw/chi/chi_about/organization.aspx
臺南市政府全球資訊網-局處組織 - 台南市政府,https://www.tainan.gov.tw/cl.aspx?n=14284
OURs都市改革組織– 我們的城市由我們成就！,https://ours.org.tw/
組織職掌與願景 - 營建署,https://www.cpami.gov.tw/%E9%97%9C%E6%96%BC%E7%87%9F%E5%BB%BA%E7%BD%B2/%E7%B5%84%E7%B9%94%E8%81%B7%E6%8E%8C%E8%88%87%E9%A1%98%E6%99%AF.html
臺北市政府社會局-組織架構,https://dosw.gov.taipei/cp.aspx?n=5C145F231F73ADA9
