URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E9%A0%B7,頷- 維基百科，自由的百科全書 - Wikipedia,頷人的下巴正面圖細節拉丁語mentum動脈下牙槽動脈神經頷神經識別標示MeSHA01.456.505.259Dorlandsc_27/12232781TAA01.1.00.011FMAFMA:46495
https://zh.wikipedia.org/zh-tw/%E9%A0%B7,頷- 維基百科，自由的百科全書 - Wikipedia,人的下巴側面圖
https://zh.wikipedia.org/zh-tw/%E9%A0%B7,頷- 維基百科，自由的百科全書 - Wikipedia,頷（又稱下巴、下頷、下巴頦），是位於脊椎動物包括人類面部嘴唇以下的部位，人到年老時下巴會逐漸萎縮，這是老化現象的一個過程。
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,下巴-教育百科
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,下巴-教育百科
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,詞條名稱：下巴
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,【例】爺爺下巴的鬍子已經花白了。
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,△下巴頦
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,【例】爺爺下巴的鬍子已經花白了。
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,△下巴頦
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,教育部國語辭典簡編本_下巴
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,《兒女英雄傳．第六回》：「卻用左手從他脖子右邊反插將去，把下巴一搯，叫作黃鸞搦腿。
https://pedia.cloud.edu.tw/Entry/Detail/?title=%E4%B8%8B%E5%B7%B4,下巴- 教育百科,」也稱為「下巴頦」。
