Title,url
腸胃- 康健知識庫,http://kb.commonhealth.com.tw/library/category/4
加強寶貝腸胃健康抗老化 - 啟新健康世界-專業健康檢查/醫學 ...,http://www.ch.com.tw/index.aspx?chapter=ABB020601
腸胃好不好，10個症狀教你來自我檢查！ - 每日頭條,https://kknews.cc/zh-tw/health/egng89z.html
腸胃保健懶人包|早安健康,https://www.edh.tw/tagging/article/3140/
胃痛、脹氣總是治不好？醫師：你該掛的可能不是腸胃科| Heho ...,https://heho.com.tw/archives/67959
一下消化不良、一下拉肚子，腸胃毛病多該怎麼辦？中醫師一張 ...,https://www.storm.mg/lifestyle/382517?page=1
腸胃好人才會健康！重建消化力必吃這3種食物| 消化系統| 科別 ...,https://health.udn.com/health/story/5976/3844696
沒吃什麼卻老是脹氣？腸胃科醫師教9方法，擺脫「滿肚子的氣 ...,https://health.udn.com/health/story/5976/3784595
功能性腸胃障礙_胃腸肝膽內外科_成人常見疾病_健康自我管理 ...,http://www.kenkon.com.tw/health.php?act=view&id=966
比吃益生菌更有效，腸胃醫師5招保腸丨錢政弘醫師【早安健康 ...,https://www.youtube.com/watch?v=T2b_DJSH9vY
腸胃- A+醫學百科,http://cht.a-hospital.com/w/%E8%82%A0%E8%83%83
肠胃_百度百科,https://baike.baidu.com/item/%E8%82%A0%E8%83%83
桃園良祐診所- 肝膽胃腸科、內科、新陳代謝科,http://www.lyclinic.com/
腸胃「氣噗噗」，如何消？ - 好心肝會刊| 肝基會,https://www.liver.org.tw/journalView.php?cat=61&sid=782&page=1
急性腸胃炎注意事項 - 烏日林新醫院,http://wlshosp.org.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E8%83%83%E8%85%B8%E8%82%9D%E8%86%BD%E7%A7%91/%E6%80%A5%E6%80%A7%E8%85%B8%E8%83%83%E7%82%8E%E6%B3%A8%E6%84%8F%E4%BA%8B%E9%A0%85/
腸胃炎- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E8%85%B8%E8%83%83%E7%82%8E
腸胃炎- 漢諾威診所 - Google Sites,https://sites.google.com/site/hanoclinic/wei-jiao-zi-liao/xiao-hua-xi-tong/chang-wei-yan
腸胃肝膽科| 西園醫院,http://www.westgarden.com.tw/%E8%85%B8%E8%83%83%E8%82%9D%E8%86%BD%E7%A7%91/
病毒性腸胃炎@ 王杰凱小兒科的醫療服事園地:: 痞客邦::,https://drwang77.pixnet.net/blog/post/93359086
易修成肝膽腸胃科診所- 首頁| Facebook,https://zh-tw.facebook.com/DrYiClinic
學校病毒性腸胃炎防治手冊,http://health.dsa.fju.edu.tw/DownloadSubLabelFileServlet?menuID=2&labelID=25&subLabelID=575&fileID=1
肝膽胃腸疾病之飲食注意事項 - 亞東紀念醫院｜社會工作室,http://depart.femh.org.tw/lg/chinese/diet%20choice.html
腸胃內科 - 臺中 - 國軍臺中總醫院,https://803.mnd.gov.tw/dept/hepatology/
腸胃小毛病隱含大危機- 台視樂活- 台視網站,https://www.ttv.com.tw/lohas/view/30399
腸胃道出血 - 義大醫院,http://exdep.edah.org.tw/eme/index.php/2017-06-27-23-42-57/10-health-education/51-2017-07-19-11-52-01
168斷食法腸胃不佳別嘗試- 世界新聞網,https://www.worldjournal.com/7099387/article-168%E6%96%B7%E9%A3%9F%E6%B3%95-%E8%85%B8%E8%83%83%E4%B8%8D%E4%BD%B3%E5%88%A5%E5%98%97%E8%A9%A6/
腸胃- 萌典,https://www.moedict.tw/%E8%85%B8%E8%83%83
腸胃炎 - 健仁醫院,http://www.jiannren.org.tw/jiannren/upload/health_area/12.doc
