Title,url
鼻竇- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E9%BC%BB%E7%AB%87
鼻竇是顏面骨內的空腔，長在鼻腔和眼眶周圍，共有八個,http://wwwu.tsgh.ndmctsgh.edu.tw/fam/%E6%80%A5%E6%80%A7%E9%BC%BB%E7%AB%87%E7%82%8E.htm
鼻竇炎症狀有哪些？如何治療與預防？醫師完整說明| 美的好朋友,https://www.medpartner.club/rhinosinusitis-prevention-treatment/amp/
洗鼻可以治好鼻竇炎嗎？破除關於鼻腔沖洗的十大迷思- 照護線上,https://www.careonline.com.tw/2020/06/nasal-irrigation-quiz.html
何謂鼻竇炎 - 衛生福利部中央健康保險署-全民健康保險醫療品質 ...,https://www.nhi.gov.tw/mqinfo/Content.aspx?List=1&Type=Sinusitis
漫談鼻竇炎,http://www.kmuh.org.tw/www/kmcj/data/8702/3536.htm
急性鼻竇炎 - 115期奇美醫訊,https://www.chimei.org.tw/main/cmh_department/59012/magazin/vol115/vol_115_30.html
認識鼻竇炎 - 國泰綜合醫院,https://www.cgh.org.tw/hipershop/rwd1320/store/F4/1496-06.pdf
慢性鼻竇炎,https://www.tmuh.org.tw/UploadFile/files/068%E6%85%A2%E6%80%A7%E9%BC%BB%E7%AB%87%E7%82%8E.pdf
慢性鼻竇炎及治療方式| 永越健康管理中心 - Eonway.com,https://www.eonway.com/%E6%85%A2%E6%80%A7%E9%BC%BB%E7%AB%87%E7%82%8E%E5%8F%8A%E6%B2%BB%E7%99%82%E6%96%B9%E5%BC%8F/
包含四對副鼻竇，分別是額竇、上顎竇,https://taichung.tzuchi.com.tw/archive/file/files/BNIC004a.pdf
得了惱人的鼻竇炎究竟該怎麼辦？ | Heho健康,https://heho.com.tw/archives/12940
鼻竇炎要緊嗎 - 臺灣醫學會,http://www.fma.org.tw/2010/health-2.html
慢性鼻竇炎及治療方式| 西園醫院,http://www.westgarden.com.tw/medicenter_gallery/%E6%85%A2%E6%80%A7%E9%BC%BB%E7%AB%87%E7%82%8E%E5%8F%8A%E6%B2%BB%E7%99%82%E6%96%B9%E5%BC%8F/
別讓鼻竇不開心-淺談鼻竇炎的診斷及治療作者：臺大醫院耳鼻 ...,https://epaper.ntuh.gov.tw/health/201504/project_2.html
慢性鼻竇炎：症狀、造成的原因與治療方法- Hello醫師,https://helloyishi.com.tw/health/health-conditions/chronic-sinusitis/
急性鼻竇炎：症狀、造成的原因與治療方法- Hello醫師,https://helloyishi.com.tw/health/health-conditions/acute-sinusitis/
鼻竇炎常見症狀與成因，教你4招改善方法| iHealth,https://www.ihealth.com.tw/article/%E9%BC%BB%E7%AB%87%E7%82%8E/
鼻竇炎- 亞洲大學附屬醫院,https://www.auh.org.tw/NewsInfo/HealthEducationInfo?docid=26
鼻竇炎是什麼？醫師一次圖解鼻竇發炎位置與症狀|早安健康,https://www.edh.tw/article/16961
【耳鼻喉問題】 急性與慢性鼻竇炎症狀有不同拖延治療隨時 ...,https://health.mingpao.com/%E8%80%B3%E9%BC%BB%E5%96%89%E5%95%8F%E9%A1%8C-%E6%80%A5%E6%80%A7%E8%88%87%E6%85%A2%E6%80%A7%E9%BC%BB%E7%AB%87%E7%82%8E%E7%97%87%E7%8B%80%E6%9C%89%E4%B8%8D%E5%90%8C-%E6%8B%96%E5%BB%B6/
流鼻涕了！是鼻竇炎還是過敏？一張圖秒懂- 康健雜誌,https://www.commonhealth.com.tw/article/article.action?nid=74638
【名醫觀點】鼻塞、頭痛、聞到魚腥味？鼻竇炎5大自我改善 ...,https://www.youtube.com/watch?v=KoUAPMh90Mo
鼻竇的四大功能關鍵時刻能救命！鼻竇炎長反覆或因感冒沒根除 ...,https://kknews.cc/zh-tw/health/e8bz8qz.html
慢性鼻竇炎-西醫觀點- 長庚紀念醫院,http://www.chang-gung.com/news-1.aspx?type=Photo&rows=8&page=1&id=2016091209010758285&mid=45&bid=3
好煩！『鼻竇炎』反覆治不好？|親子天下,https://www.parenting.com.tw/article/5084996-/
鼻竇炎專題(Sinusitis) - 24Drs.com,http://www.24drs.com/special_report/sinusitis/knowledge_1.asp
鼻竇知多少,http://www.youth.com.tw/db/epaper/es002001/eb2261.htm
鼻竇炎這隻鼻病暴徒 - 科技專案成果- 創新與展示- 經濟部技術處,https://www.moea.gov.tw/MNS/doit/achievement/Achievements2.aspx?menu_id=5391&ac_id=1503
