Title,url
咽反射- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E5%92%BD%E5%8F%8D%E5%B0%84
63 有關喉反射的敘述，何者錯誤？ (A)當有異物將進入呼吸道時 ...,https://yamol.tw/item-63+%E6%9C%89%E9%97%9C%E5%96%89%E5%8F%8D%E5%B0%84%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%BD%95%E8%80%85%E9%8C%AF%E8%AA%A4%EF%BC%9F+++%28A%29%E7%95%B6%E6%9C%89%E7%95%B0%E7%89%A9%E5%B0%87%E9%80%B2%E5%85%A5%E5%91%BC%E5%90%B8%E9%81%93%E6%99%82%EF%BC%8C%E5%96%89%E9%83%A8%E6%9C%83%E5%BF%AB%E9%80%9F..-565462.htm
耳鼻喉部- 反射鏡刊 - 國立台灣大學醫學院附設醫院,https://www.ntuh.gov.tw/ENT/Fpage.action?muid=430&fid=227
聲音沙啞常嗆到，小心單側聲帶麻痺- 照護線上,https://www.careonline.com.tw/2018/08/unilateral-vocal-fold-paralysis.html
喉反射較強| 家醫科| 醫師諮詢| 醫聯網,https://expert.med-net.com/questiondetail/499
甲狀腺手術--喉返神經偵測系統,http://www.kmuh.org.tw/www/kmcj/data/9601/4.htm
【喉球症】喉嚨老是卡卡，卻檢查不出原因.... - 仁弘耳鼻喉科,http://www.hungclinic.com.tw/newsdetail.aspx?cid=3&id=57
下咽癌-耳鼻喉頭頸外科部-三軍總醫院- Tri-Service General ...,https://www.tsgh.ndmctsgh.edu.tw/unit/10018/18182
吞嚥困難(Dysphagia)之診斷與治療原則,http://www.vghtc.gov.tw/UploadFiles/WebFiles/WebPagesFiles/Files/cdf06777-1ef3-48a9-bba4-1d9759fbe947/%E5%90%9E%E5%9A%A5%E8%A9%95%E4%BC%B0%E8%88%87%E6%B2%BB%E7%99%82.pptx
耳鼻喉科 - 郭綜合醫院,http://www.kgh.com.tw/health/08-01.HTML
一次了解聲帶瘜肉症狀 - 康健知識庫,https://kb.commonhealth.com.tw/library/166.html
了解下咽癌- 亞洲大學附屬醫院,https://www.auh.org.tw/NewsInfo/HealthEducationInfo?docid=32
馬偕紀念醫院耳鼻喉科衛教資訊,http://www.mmh.org.tw/taitam/ent/index4_2_2.html
軟式纖維性鼻咽喉鏡Nasopharyngo-Laryngo-Fiberscope | 檢查 ...,https://www.chhw.mohw.gov.tw/?aid=53&pid=93&page_name=detail&iid=67
甲狀腺術後聲帶復健| KingNet 國家網路醫藥| Second Opinion,https://www.kingnet.com.tw/knNew/news/single-article.html?newId=43765
認識吞嚥困難,http://www2.dietitians.org.tw/userfiles/991017-1-1.pdf
重啟發聲，創新微創治療：喉肌電針導引玻尿酸聲帶內注射治療 ...,http://www.snq.org.tw/chinese/03_service/02_detail.php?pdid=3190
耳鼻喉科Otolaryngology - 花蓮慈濟醫院,https://hlm.tzuchi.com.tw/ent/
吞嚥困難的診斷與治療,http://web.skh.org.tw/Neuro/mg/takecare/swallow.htm
吞嚥障礙與治療 - 亞東紀念醫院｜社會工作室,http://depart.femh.org.tw/reh/%E5%90%9E%E5%9A%A5%E9%9A%9C%E7%A4%99%E8%88%87%E6%B2%BB%E7%99%82.pdf
急性會厭炎 - 國軍高雄總醫院,https://802.mnd.gov.tw/ListP0200129.ShowItemListState.do?QueryRecord.CreateDate=2016-04-18%2015:57:28&QueryRecord.ShowAdmin=false&WebId=
魚刺 - 國立台灣大學醫學院附設醫院新竹分院,https://www.hch.gov.tw/hch/MedicalTeams/HealthEducationDetail.aspx?MNO=C202&ID=15036
下咽癌的診斷與治療 - 臺北榮民總醫院耳鼻喉頭頸醫學部,https://wd.vghtpe.gov.tw/ent/Fpage.action?fid=4519
八、耳鼻喉科審查注意事項－99.04.01生效(99.03.02更新）,http://www.nhi.gov.tw/resource/Webdata/Attach_13333_2_1000101%E8%A5%BF%E9%86%AB%E8%80%B3%E9%BC%BB%E5%96%89%E7%A7%91.pdf
"迷走神經(vagus nerve, CN X) - 小小整理網站Smallcollation",https://smallcollation.blogspot.com/2013/01/anatomy-cranial-nerve-cn-x.html
Airiti Library華藝線上圖書館_鼻声反射评价功能性鼻内镜手术对 ...,https://www.airitilibrary.com/Publication/alDetailedMesh?docid=8623327
咽部期；吞嚥反射期食道期,http://www.syssh.org.tw/upload/2/E000109/20200103_165419.70555.pdf
對症自療手足按摩圖典 - 第 280 頁 - Google 圖書結果,https://books.google.com.tw/books?id=ygQ-AwAAQBAJ&pg=PA280&lpg=PA280&dq=%E5%96%89%E5%8F%8D%E5%B0%84&source=bl&ots=9nDJGDxeIr&sig=ACfU3U2tL0BxwEVKj2k-hvTvo2U4Bp1CFA&hl=zh-TW&sa=X&ved=2ahUKEwjugI6HianrAhU_xosBHZLBB4o4FBDoATAHegQIChAB
喉痉挛_百度百科,https://baike.baidu.com/item/%E5%96%89%E7%97%89%E6%8C%9B
A、 反射定律： A、反射： (1) 光由一介質遇障礙物或另一介質 ...,http://www.phyworld.idv.tw/Nature/Jun_2/htm/B3_4-2_POINT.html
