URL,Title,Sentence
https://zh.wikipedia.org/zh-tw/%E5%92%BD%E5%8F%8D%E5%B0%84,咽反射- 維基百科，自由的百科全書 - Wikipedia,分類：人類咽喉反射嘔吐隱藏分類：自2019年8月需要從英語維基百科翻譯的條目需要從英語維基百科翻譯的條目全部小作品醫學小作品
https://yamol.tw/item-63+%E6%9C%89%E9%97%9C%E5%96%89%E5%8F%8D%E5%B0%84%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%BD%95%E8%80%85%E9%8C%AF%E8%AA%A4%EF%BC%9F+++%28A%29%E7%95%B6%E6%9C%89%E7%95%B0%E7%89%A9%E5%B0%87%E9%80%B2%E5%85%A5%E5%91%BC%E5%90%B8%E9%81%93%E6%99%82%EF%BC%8C%E5%96%89%E9%83%A8%E6%9C%83%E5%BF%AB%E9%80%9F..-565462.htm,63 有關喉反射的敘述，何者錯誤？ (A)當有異物將進入呼吸道時 ...,63有關喉反射的敘述，何者錯誤？(A)當有異物將進入呼吸道時，喉部會快速..-阿摩線上測驗
https://yamol.tw/item-63+%E6%9C%89%E9%97%9C%E5%96%89%E5%8F%8D%E5%B0%84%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%BD%95%E8%80%85%E9%8C%AF%E8%AA%A4%EF%BC%9F+++%28A%29%E7%95%B6%E6%9C%89%E7%95%B0%E7%89%A9%E5%B0%87%E9%80%B2%E5%85%A5%E5%91%BC%E5%90%B8%E9%81%93%E6%99%82%EF%BC%8C%E5%96%89%E9%83%A8%E6%9C%83%E5%BF%AB%E9%80%9F..-565462.htm,63 有關喉反射的敘述，何者錯誤？ (A)當有異物將進入呼吸道時 ...,63有關喉反射的敘述，何者錯誤？
https://yamol.tw/item-63+%E6%9C%89%E9%97%9C%E5%96%89%E5%8F%8D%E5%B0%84%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%BD%95%E8%80%85%E9%8C%AF%E8%AA%A4%EF%BC%9F+++%28A%29%E7%95%B6%E6%9C%89%E7%95%B0%E7%89%A9%E5%B0%87%E9%80%B2%E5%85%A5%E5%91%BC%E5%90%B8%E9%81%93%E6%99%82%EF%BC%8C%E5%96%89%E9%83%A8%E6%9C%83%E5%BF%AB%E9%80%9F..-565462.htm,63 有關喉反射的敘述，何者錯誤？ (A)當有異物將進入呼吸道時 ...,(B)喉反射之感受器（receptor）位於喉部之黏膜組織和關節，肌肉沒有感受器
https://yamol.tw/item-63+%E6%9C%89%E9%97%9C%E5%96%89%E5%8F%8D%E5%B0%84%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%BD%95%E8%80%85%E9%8C%AF%E8%AA%A4%EF%BC%9F+++%28A%29%E7%95%B6%E6%9C%89%E7%95%B0%E7%89%A9%E5%B0%87%E9%80%B2%E5%85%A5%E5%91%BC%E5%90%B8%E9%81%93%E6%99%82%EF%BC%8C%E5%96%89%E9%83%A8%E6%9C%83%E5%BF%AB%E9%80%9F..-565462.htm,63 有關喉反射的敘述，何者錯誤？ (A)當有異物將進入呼吸道時 ...,63有關喉反射的敘述，何者錯誤？(A)當有異物將進入呼吸道時，喉部會快速..-阿摩線上測驗
https://www.careonline.com.tw/2018/08/unilateral-vocal-fold-paralysis.html,聲音沙啞常嗆到，小心單側聲帶麻痺- 照護線上,利用喉反射鏡或喉內視鏡看到單側聲帶動得不好後，耳鼻喉科醫師接下來會視狀況，安排不同檢查，包括：
https://www.tsgh.ndmctsgh.edu.tw/unit/10018/18182,下咽癌-耳鼻喉頭頸外科部-三軍總醫院- Tri-Service General ...,理學檢查可使用喉反射鏡或軟式纖維喉內視鏡，來檢查腫瘤所在
https://kb.commonhealth.com.tw/library/166.html,一次了解聲帶瘜肉症狀 - 康健知識庫,初步檢查：聲帶瘜肉的病人一開始可能是因為聲音沙啞而就醫，醫師可能會透過症狀檢查（傳統可以用一面鏡子：喉反射鏡觀察）、病史、藥物使用、發聲檢查等，逐步過濾可能的原因。
https://www.auh.org.tw/NewsInfo/HealthEducationInfo?docid=32,了解下咽癌- 亞洲大學附屬醫院,理學檢查：可使用喉反射鏡或軟式纖維喉內視鏡，來檢查腫瘤所在的位置、侵犯的範圍及聲帶運動的情形。
http://www.mmh.org.tw/taitam/ent/index4_2_2.html,馬偕紀念醫院耳鼻喉科衛教資訊,鼻咽癌就是位於口腔的上端以及鼻子的正後方之間的區域產生惡性腫瘤，鼻咽腔位置隱蔽，一般民眾無法看見，唯有耳鼻喉科醫師使用間接鼻咽鏡才能一窺究竟，就是以小鏡子利用反射原理來檢查；如果張口咽喉反射較強或是扁桃腺太大，不易檢查，則可使用鼻咽纖維內視鏡由鼻孔直接檢視鼻咽腔而取代之。
https://wd.vghtpe.gov.tw/ent/Fpage.action?fid=4519,下咽癌的診斷與治療 - 臺北榮民總醫院耳鼻喉頭頸醫學部,理學檢查可使用喉反射鏡或軟式纖維喉內視鏡，來檢查腫瘤所在的位置、侵犯的範圍及聲帶運動的情形；此外，還要對頸部進行觸診，注意是否有頸部淋巴結的轉移。
