Title,url
血管- 维基百科，自由的百科全书,https://zh.wikipedia.org/zh-tw/%E8%A1%80%E7%AE%A1
血管的作用｜橙皮苷研究會,https://www.ghes.jp/tw/ghes/cp/knowledge/page01/
血管,http://www.hkpe.net/hkdsepe/human_body/blood_vessels.htm
血管不好，從頭傷到腳！專科醫師教你怎麼養好血管| 心臟血管 ...,https://health.udn.com/health/story/5977/3065699
6招保養心血管，麻煩不再來！（懶人包）｜家天使居家照顧,https://ghsha.com/articles/310
超簡單自測法 只要用一隻手指頭，就可知道血管阻塞了沒 ...,https://heho.com.tw/archives/39732
有關血管的二三事| Heho健康,https://heho.com.tw/archives/1808
「血管保健按摩操」讓血管變年輕！健康2.0 - YouTube,https://www.youtube.com/watch?v=tjSJFMJS1sI
血管鈣化大解密-衛教動畫- YouTube,https://www.youtube.com/watch?v=wHMzoqtE3Sk
動脈硬了問題來了血管裡的風暴- 中國醫藥大學附設醫院,https://www.cmuh.cmu.edu.tw/NewsInfo/NewsArticle?no=4672
預防心血管疾病向高血脂宣戰,http://www.szmc.edu.tw/Train/E/health/%E5%81%A5%E5%BA%B7%E4%BF%83%E9%80%B2%E6%B4%BB%E5%8B%95/%E7%9B%B8%E9%97%9C%E5%81%A5%E5%BA%B7%E8%B3%87%E8%A8%8A/%E9%A0%90%E9%98%B2%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E5%90%91%E9%AB%98%E8%A1%80%E8%84%82%E5%AE%A3%E6%88%B0.htm
運動與心血管疾病的防範| 烏日林新醫院,http://wlshosp.org.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E9%81%8B%E5%8B%95%E8%88%87%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E7%9A%84%E9%98%B2%E7%AF%84/
血管硬化是鈣化嗎?和補鈣有關係嗎？ - 衛生福利部國民健康署,https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=127&pid=12790
評估您10年心血管疾病風險- Framingham心血管疾病風險預測,https://www.ntuh.gov.tw/telehealth/Fpage.action?muid=1699&fid=1551
血管通不通，用摸的就知？醫師：40歲起必做的血管保養6件事 ...,https://50plus.cwgv.com.tw/articles/index/15932/1
6招保養心血管，麻煩不再來！（懶人包） - 照護線上,https://www.careonline.com.tw/2018/10/ischemia.html
淺談女性心血管的健康,http://www.kmuh.org.tw/www/kmcj/data/9711/11.htm
血管壁- 康健雜誌,https://www.commonhealth.com.tw/search?keyword=%E8%A1%80%E7%AE%A1%E5%A3%81
臺北市立聯合醫院忠孝院區-心臟血管科,https://tpech.gov.taipei/mp109171/cp.aspx?n=6E1D52A52D8708E5
血管老化，當然會中風：5種食物，7招保健操，血管變年輕 ...,https://www.sanmin.com.tw/Product/index/003902230
心血管及代謝醫學研究– Institute of Cellular and System ...,http://cs.nhri.org.tw/tw/cardiovascular-and-metabolic-medicine-research/
心臟血管外科-三軍總醫院- Tri-Service General Hospital,https://wwwv.tsgh.ndmctsgh.edu.tw/unit/10011/12770
106 年男、女性心血管疾病之分析 - 新北市衛生局 - 新北市政府,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/106%E5%B9%B4%E7%94%B7%E3%80%81%E5%A5%B3%E6%80%A7%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E4%B9%8B%E5%88%86%E6%9E%90(1).pdf
血管的壽命決定人的壽命！這幾種行為最傷血管--新聞報道-人民網,http://cpc.people.com.cn/BIG5/n1/2018/0520/c64387-30001321.html
心臟血管再生 - 科學人雜誌,https://sa.ylib.com/MagCont.aspx?Unit=easylearn&id=2063
心血管中心- 醫療科系- 單位介紹- 國泰綜合醫院,https://www.cgh.org.tw/ec99/rwd1320/category.asp?category_id=16
科別簡介- 周邊血管科- 其他專科- 科別介紹- 新光醫院,https://www.skh.org.tw/skh/28742ea015.html
