URL,Title,Sentence
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣的治療與處置|
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣的治療與處置
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣的治療與處置
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,何謂二尖瓣脫垂？
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣是位於左心房與左心室間的瓣膜，主要功能是控制血流的流向。
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣膜脫垂是指瓣膜比較寬大或鬆垮，以致於在收縮的時候無法緊密關閉，無法完全的閉合，就會造成血液逆流的情形。
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣脫垂是所有心臟瓣膜異常之中最常見的一種，其盛行率大約是3～6%。
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,二尖瓣脫垂的病因
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,多為原發性，即先天造成，續發性如馬方氏症候群（Marfan’ssyndrome），心房中隔缺損、風濕性二尖瓣狹窄、肥厚性心肌病變、缺血性心臟病（尤其心肌梗塞後）也可併發二尖瓣脫垂。
http://www.lshosp.com.tw/%E8%A1%9B%E6%95%99%E5%9C%92%E5%9C%B0/%E5%BF%83%E8%87%9F%E8%A1%80%E7%AE%A1%E5%85%A7%E7%A7%91/%E4%BA%8C%E5%B0%96%E7%93%A3%E7%9A%84%E6%B2%BB%E7%99%82%E8%88%87%E8%99%95%E7%BD%AE/,二尖瓣的治療與處置| 林新醫院,絕大多數的二尖瓣脫垂病人無任何心臟方面的症狀，但在心理壓力過大、熬夜、刺激性飲料、生理期或過度疲勞時，誘發之臨床症狀如：
