Title,url
手- 维基百科，自由的百科全书,https://zh.wikipedia.org/zh-tw/%E6%89%8B
【手相】準到嚇人！你的手掌比例是哪種呢？測你是4大性格的 ...,https://www.s3.com.tw/look/page.aspx?Id=7443
小拇指蒼白要留意心血管疾病！手掌顏色、溫度都暗藏疾病信號 ...,https://health.tvbs.com.tw/regimen/317635
手- Wikiwand,https://www.wikiwand.com/zh-tw/%E6%89%8B
健康從手看起!手掌告訴你的健康警訊| Heho健康,https://heho.com.tw/archives/20047
看手揪出5個健康問題| Heho健康,https://heho.com.tw/archives/13743
準到爆！ 從「4手掌形狀」看個性...手指比手掌短是領導者 ...,https://health.ettoday.net/news/1270884
從掌紋看健康！你的手掌反映出身體病痛？  發燒文章  科技紫微網,https://m.click108.com.tw/article/201704/14009_1.php
手掌玉柱纹，看你一生的事业能做多大？Know Your CAREER ...,https://www.youtube.com/watch?v=3ZYpk2YA2qo
【算命不求人】快速看懂手相-(八)掌型、掌色分析（精華版 ...,https://www.youtube.com/watch?v=4O6UsVqMtBQ
手掌- A+醫學百科,http://cht.a-hospital.com/w/%E6%89%8B%E6%8E%8C
手相(手掌氣色),http://tiger168.com/handfac/u1han19.html
手掌球- 優惠推薦- 2020年8月|蝦皮購物台灣,https://shopee.tw/search?keyword=%E6%89%8B%E6%8E%8C%E7%90%83
【手相館手形】方形手、篦形手、圓錐手、哲學手、精神手 ...,http://www.yusoo.com.tw/?dir=Palmistry&web=cheirognomy
手掌/手指滾輪按摩器- i color shop,https://www.icolor-shop.com.tw/SalePage/Index/3272519
準爆！從手掌和手指比例看穿你的「真實性格」 - Yahoo財經,https://hk.finance.yahoo.com/news/%E6%BA%96%E7%88%86-%E6%89%8B%E6%8E%8C%E5%92%8C%E6%89%8B%E6%8C%87%E6%AF%94%E4%BE%8B%E6%9C%80%E6%8E%A5%E8%BF%91%E5%93%AA%E7%A8%AE-%E7%9C%8B%E7%A9%BF%E4%BD%A0%E7%9A%84-%E7%9C%9F%E5%AF%A6%E6%80%A7%E6%A0%BC-051311403.html
手掌- 教育百科,https://pedia.cloud.edu.tw/Entry/Detail/?title=%E6%89%8B%E6%8E%8C&search=%E6%89%8B%E6%8E%8C
仿生機器人手掌uHand 機械手臂大扭力機械臂手指創客教育 ...,https://www.ruten.com.tw/item/show?21510537728450
炫光掌心雷.蔡依林跳舞燈.手掌燈.愛無赦MV LED燈.電池另購 ...,https://www.ruten.com.tw/item/show?21210161863427
【蘋聞追Click】領展街市設「手掌探熱機」 發燒照入因為無人 ...,https://hk.appledaily.com/local/20200817/VQRTX345DFHBPJ3ESSEQM4EG7Q/
亞馬遜申請手掌辨識專利，顧客掃描手掌就可在超市結帳 ...,https://technews.tw/2020/01/02/amazon-applies-for-palm-identification-patent/
手掌泛紅- 康健雜誌,https://www.commonhealth.com.tw/search?keyword=%E6%89%8B%E6%8E%8C%E6%B3%9B%E7%B4%85
健身球運動 - 啟新健康世界-專業健康檢查/醫學健康促進,http://www.ch.com.tw/index.aspx?chapter=ABA890601
手掌（人体器官）_百度百科,https://baike.baidu.com/item/%E6%89%8B%E6%8E%8C
指尖、手掌、前臂和大腿的血糖檢測- BD.com,https://www.bd.com/zh-tw/offerings/diabetes-care/diabetes-basics/diabetes-management/blood-glucose-monitoring/alternate-site-testing-on-arm-palm-and-thigh
血栓、心肌梗塞前兆！看手掌顏色就知道- 生活- 中時新聞網,https://www.chinatimes.com/realtimenews/20190401001368-260405
博客來-手掌反射區神奇按壓療法［附一按就中‧完全對症手套］,https://www.books.com.tw/products/0010805700
為何我的手會麻麻的~ 腕隧道症候群 - 臺大醫院-健康電子報,https://epaper.ntuh.gov.tw/health/201103/project_3.html
