Title,url
人工水晶體介紹| 白內障| 診療項目| 諾貝爾眼科機構 - 近視雷射,https://www.nobeleye.com.tw/treatment_detail.php?id=34
人工珠仔(水晶體)真的比原來的好用嗎？,http://www.kmuh.org.tw/www/kmcj/data/10203/18.htm
水晶體- 維基百科，自由的百科全書 - Wikipedia,https://zh.wikipedia.org/zh-tw/%E6%99%B6%E7%8A%B6%E4%BD%93
臺北市立聯合醫院-醫療衛材收費公告-特殊功能人工水晶體,https://tpech.gov.taipei/News_Content.aspx?n=45D4E7EA48ED5FF5&s=E6D7DA75F844DD31
白內障找上門！精選5撇步教你挑選人工水晶體- 照護線上,https://www.careonline.com.tw/2020/04/cataract-artificial-lens.html
人工水晶體介紹| 各式人工水晶體品牌比較| 白佳欣眼科,https://www.eyelasik.com.tw/%E4%BA%BA%E5%B7%A5%E6%B0%B4%E6%99%B6%E9%AB%94%E4%BB%8B%E7%B4%B9.htm
什麼是水晶體- 白內障專題- 24Drs.com,http://www.24drs.com/special_report/Cataract/about_2.asp
可調節水晶體置換術+ 雷射屈光手術= 如虎添翼! - 眼科資訊網,https://www.eye.com.tw/index.php?module=faq&mn=4&f=content&tid=8273
眼科資訊網-近視、遠視、老花眼、白內障、近視雷射手術等 ...,https://www.eye.com.tw/index.php?module=faq&mn=3&f=content&tid=8272
換人工水晶體，知道這5件事不吃虧   Goodins 好險在這裡,https://goodins.life/hai/17841/iol-01
人工水晶體- 瑞光眼科 - 近視雷射,http://www.eyedoc.com.tw/cataract_01.html
失去光明的水晶：淺談白內障 - 科學人雜誌,https://sa.ylib.com/MagCont.aspx?Unit=easylearn&id=2005
霧颯颯退散漫談人工水晶體-衛生福利部,https://www.mohw.gov.tw/cp-3558-37641-1.html
多功能人工水晶體介紹| 白內障| 新一代iLASIK飛秒無刀近視雷射 ...,https://www.lasercenter.com.tw/cataract_07.php
如何選擇人工水晶體| 白內障| 新一代iLASIK飛秒無刀近視雷射 ...,https://www.lasercenter.com.tw/cataract_08.php
白內障手術必知3件事挑人工水晶體適合自己最好- 康健雜誌,https://www.commonhealth.com.tw/article/article.action?nid=79735
白內障 - 衛生福利部雙和醫院 - 臺北醫學大學,https://shh.tmu.edu.tw/page/HealthDetail.aspx?deptCode=10&seqNo=20180124172218124028
人工水晶體相關資訊,https://www.auh.org.tw/content/file/%E4%BA%BA%E5%B7%A5%E6%B0%B4%E6%99%B6%E9%AB%94%E7%9B%B8%E9%97%9C%E8%B3%87%E8%A8%8A.pdf
特殊功能人工水晶體,https://www.sph.org.tw/wp-content/uploads/2019/06/%E7%89%B9%E6%AE%8A%E5%8A%9F%E8%83%BD%E4%BA%BA%E5%B7%A5%E6%B0%B4%E6%99%B6%E9%AB%94-10806.pdf
白內障 - 台北大愛眼科,https://www.dr-eye.com.tw/eye-conditions/cataract
多功能人工水晶體植入 - 陳逸川眼科診所,https://goodvision.com.tw/service_detail.php?id=24
特殊功能人工水晶體說明 - 秀傳醫療社團法人秀傳紀念醫院,https://www.scmh.org.tw/internet/dept/eyes/
特殊功能人工水晶體 - 衛生福利部中央健康保險署,https://www.nhi.gov.tw/Content_List.aspx?n=5016D9F0A4FE6DA9&topn=3FC7D09599D25979
仁愛醫療財團法人- 白內障手術患者如何選擇人工水晶體,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&gp=361&m2=365&sid=52&id=1412
為健保給付的人工水晶體，根據度數的計算，可以選擇去除近視 ...,https://www.skh.org.tw/skh_resource/leap_do/health_picture/1542347414134/%E5%A6%82%E4%BD%95%E9%81%B8%E6%93%87%E4%BA%BA%E5%B7%A5%E6%B0%B4%E6%99%B6%E9%AB%94.pdf
健康新知2017 - 人工水晶體- YouTube,https://www.youtube.com/watch?v=7ihrm1pWGaU
高雄榮總臺南分院眼科自費人工水晶體品項及價目表 - 高雄榮民 ...,http://wwwfs.vghks.gov.tw/Download.ashx?u=LzAwMS9WZ2hrc1VwbG9hZEZpbGVzLzI5NS9yZWxmaWxlLzgwNDMvMzI1OC83Njc5ZDJiMi05MzUwLTQyN2ItOTMzOC1hNjZjMGIzZjJjZjcucGRm&n=6Ieq6LK75Lq65bel5rC05pm26auU55u46Zec57Ch5LuLLnBkZg%3D%3D&icon=.pdf
水晶體的構造及功能-王司宏-書田診所 - 書田泌尿科眼科診所,http://www.shutien.org.tw/dr_doc_detail.aspx?bookid=680
人工水晶體國際間之健保給付現況簡介 - 財團法人醫藥品查驗中心,https://www.cde.org.tw/Content/Files/Knowledge/d1eb7b3e-88d3-4126-be8a-ea1c1f9e1412.pdf
矯正視力新選擇虹膜固定式水晶體 - 花蓮慈濟醫院,https://hlm.tzuchi.com.tw/eye/index.php/latest-news/1196-2018-04-03-03-02-02
